date,home_team,away_team,home_goals,away_goals,total_goals,over25,season,odds_over25_bet,odds_under25_bet,odds_over25_ref_close,odds_under25_ref_close,odds_over25_bet_close,odds_under25_bet_close,odds_over25,odds_under25,odds_over25_close,odds_under25_close,source_file
2021-03-14,Arsenal,Tottenham,2.0,1.0,3.0,1,2020-2021,1.9,1.9,1.92,1.9,1.9,1.9,1.9,1.9,1.92,1.9,E0(4).csv
2021-03-14,Leicester,Sheffield United,5.0,0.0,5.0,1,2020-2021,1.9,1.9,2.17,1.7,2.2,1.66,1.9,1.9,2.17,1.7,E0(4).csv
2021-03-14,Man United,West Ham,1.0,0.0,1.0,0,2020-2021,1.9,1.9,2.02,1.81,2.0,1.8,1.9,1.9,2.02,1.81,E0(4).csv
2021-03-14,Southampton,Brighton,1.0,2.0,3.0,1,2020-2021,2.3,1.61,2.21,1.67,2.2,1.66,2.3,1.61,2.21,1.67,E0(4).csv
2021-03-15,Wolves,Liverpool,0.0,1.0,1.0,0,2020-2021,1.9,1.9,1.99,1.83,2.04,1.86,1.9,1.9,1.99,1.83,E0(4).csv
2021-03-19,Fulham,Leeds,1.0,2.0,3.0,1,2020-2021,2.0,1.8,2.11,1.74,2.2,1.66,2.0,1.8,2.11,1.74,E0(4).csv
2021-03-20,Brighton,Newcastle,3.0,0.0,3.0,1,2020-2021,2.3,1.61,2.24,1.66,2.3,1.61,2.3,1.61,2.24,1.66,E0(4).csv
2021-03-21,Aston Villa,Tottenham,0.0,2.0,2.0,0,2020-2021,1.9,1.9,1.9,1.92,1.94,1.96,1.9,1.9,1.9,1.92,E0(4).csv
2021-03-21,West Ham,Arsenal,3.0,3.0,6.0,1,2020-2021,1.9,1.9,1.91,1.91,1.9,1.9,1.9,1.9,1.91,1.91,E0(4).csv
2021-04-03,Arsenal,Liverpool,0.0,3.0,3.0,1,2020-2021,1.72,2.1,1.72,2.13,1.72,2.1,1.72,2.1,1.72,2.13,E0(4).csv
2021-04-03,Chelsea,West Brom,2.0,5.0,7.0,1,2020-2021,1.72,2.1,1.87,1.94,1.9,1.9,1.72,2.1,1.87,1.94,E0(4).csv
2021-04-03,Leeds,Sheffield United,2.0,1.0,3.0,1,2020-2021,1.8,2.0,1.88,1.94,1.9,1.9,1.8,2.0,1.88,1.94,E0(4).csv
2021-04-03,Leicester,Man City,0.0,2.0,2.0,0,2020-2021,1.9,1.9,1.91,1.91,1.9,1.9,1.9,1.9,1.91,1.91,E0(4).csv
2021-04-04,Aston Villa,Fulham,3.0,1.0,4.0,1,2020-2021,2.2,1.66,2.14,1.71,2.1,1.72,2.2,1.66,2.14,1.71,E0(4).csv
2021-04-04,Man United,Brighton,2.0,1.0,3.0,1,2020-2021,1.9,1.9,1.88,1.93,1.91,1.99,1.9,1.9,1.88,1.93,E0(4).csv
2021-04-04,Newcastle,Tottenham,2.0,2.0,4.0,1,2020-2021,1.9,1.9,1.94,1.89,1.9,1.9,1.9,1.9,1.94,1.89,E0(4).csv
2021-04-04,Southampton,Burnley,3.0,2.0,5.0,1,2020-2021,2.1,1.72,2.11,1.73,2.1,1.72,2.1,1.72,2.11,1.73,E0(4).csv
2021-04-05,Everton,Crystal Palace,1.0,1.0,2.0,0,2020-2021,2.3,1.61,2.1,1.74,2.0,1.8,2.3,1.61,2.1,1.74,E0(4).csv
2021-04-05,Wolves,West Ham,2.0,3.0,5.0,1,2020-2021,2.5,1.53,2.26,1.64,2.3,1.61,2.5,1.53,2.26,1.64,E0(4).csv
2021-04-09,Fulham,Wolves,0.0,1.0,1.0,0,2020-2021,2.5,1.53,2.42,1.57,2.5,1.53,2.5,1.53,2.42,1.57,E0(4).csv
2021-04-10,Crystal Palace,Chelsea,1.0,4.0,5.0,1,2020-2021,2.1,1.72,1.99,1.84,2.0,1.8,2.1,1.72,1.99,1.84,E0(4).csv
2021-04-10,Liverpool,Aston Villa,2.0,1.0,3.0,1,2020-2021,1.61,2.3,1.68,2.22,1.66,2.2,1.61,2.3,1.68,2.22,E0(4).csv
2021-04-10,Man City,Leeds,1.0,2.0,3.0,1,2020-2021,1.44,2.75,1.55,2.45,1.57,2.37,1.44,2.75,1.55,2.45,E0(4).csv
2021-04-11,Burnley,Newcastle,1.0,2.0,3.0,1,2020-2021,2.5,1.53,1.96,1.87,1.9,1.9,2.5,1.53,1.96,1.87,E0(4).csv
2021-04-11,Sheffield United,Arsenal,0.0,3.0,3.0,1,2020-2021,2.0,1.8,1.92,1.91,1.9,1.9,2.0,1.8,1.92,1.91,E0(4).csv
2021-04-11,Tottenham,Man United,1.0,3.0,4.0,1,2020-2021,1.9,1.9,1.86,1.97,1.9,1.9,1.9,1.9,1.86,1.97,E0(4).csv
2021-04-11,West Ham,Leicester,3.0,2.0,5.0,1,2020-2021,1.9,1.9,2.17,1.7,2.2,1.66,1.9,1.9,2.17,1.7,E0(4).csv
2021-04-12,Brighton,Everton,0.0,0.0,0.0,0,2020-2021,2.2,1.66,2.1,1.75,2.1,1.72,2.2,1.66,2.1,1.75,E0(4).csv
2021-04-12,West Brom,Southampton,3.0,0.0,3.0,1,2020-2021,2.0,1.8,1.8,2.03,1.8,2.0,2.0,1.8,1.8,2.03,E0(4).csv
2021-04-16,Everton,Tottenham,2.0,2.0,4.0,1,2020-2021,1.9,1.9,1.97,1.86,2.0,1.8,1.9,1.9,1.97,1.86,E0(4).csv
2021-04-17,Newcastle,West Ham,3.0,2.0,5.0,1,2020-2021,1.9,1.9,1.94,1.88,1.9,1.9,1.9,1.9,1.94,1.88,E0(4).csv
2021-04-17,Wolves,Sheffield United,1.0,0.0,1.0,0,2020-2021,2.3,1.61,2.3,1.63,2.3,1.61,2.3,1.61,2.3,1.63,E0(4).csv
2021-04-18,Arsenal,Fulham,1.0,1.0,2.0,0,2020-2021,2.0,1.8,1.95,1.87,1.9,1.9,2.0,1.8,1.95,1.87,E0(4).csv
2021-04-18,Man United,Burnley,3.0,1.0,4.0,1,2020-2021,1.72,2.1,1.64,2.27,1.66,2.2,1.72,2.1,1.64,2.27,E0(4).csv
2021-04-19,Leeds,Liverpool,1.0,1.0,2.0,0,2020-2021,1.53,2.5,1.52,2.54,1.53,2.5,1.53,2.5,1.52,2.54,E0(4).csv
2021-04-20,Chelsea,Brighton,0.0,0.0,0.0,0,2020-2021,2.2,1.66,2.25,1.66,2.3,1.61,2.2,1.66,2.25,1.66,E0(4).csv
2021-04-21,Aston Villa,Man City,1.0,2.0,3.0,1,2020-2021,1.66,2.2,1.72,2.14,1.72,2.1,1.66,2.2,1.72,2.14,E0(4).csv
2021-04-21,Tottenham,Southampton,2.0,1.0,3.0,1,2020-2021,1.72,2.1,1.73,2.13,1.72,2.1,1.72,2.1,1.73,2.13,E0(4).csv
2021-04-22,Leicester,West Brom,3.0,0.0,3.0,1,2020-2021,1.9,1.9,1.83,2.0,1.8,2.0,1.9,1.9,1.83,2.0,E0(4).csv
2021-04-23,Arsenal,Everton,0.0,1.0,1.0,0,2020-2021,2.0,1.8,1.93,1.9,1.95,1.95,2.0,1.8,1.93,1.9,E0(4).csv
2021-04-24,Liverpool,Newcastle,1.0,1.0,2.0,0,2020-2021,1.53,2.5,1.37,3.14,1.33,3.4,1.53,2.5,1.37,3.14,E0(4).csv
2021-04-24,Sheffield United,Brighton,1.0,0.0,1.0,0,2020-2021,2.37,1.57,2.16,1.71,2.2,1.66,2.37,1.57,2.16,1.71,E0(4).csv
2021-04-24,West Ham,Chelsea,0.0,1.0,1.0,0,2020-2021,2.0,1.8,1.94,1.88,1.9,1.9,2.0,1.8,1.94,1.88,E0(4).csv
2021-04-25,Aston Villa,West Brom,2.0,2.0,4.0,1,2020-2021,1.9,1.9,1.91,1.92,1.95,1.95,1.9,1.9,1.91,1.92,E0(4).csv
2021-04-25,Leeds,Man United,0.0,0.0,0.0,0,2020-2021,1.57,2.37,1.79,2.05,1.8,2.0,1.57,2.37,1.79,2.05,E0(4).csv
2021-04-25,Wolves,Burnley,0.0,4.0,4.0,1,2020-2021,2.3,1.61,2.43,1.57,2.5,1.53,2.3,1.61,2.43,1.57,E0(4).csv
2021-04-26,Leicester,Crystal Palace,2.0,1.0,3.0,1,2020-2021,2.0,1.8,1.76,2.09,1.72,2.1,2.0,1.8,1.76,2.09,E0(4).csv
2021-04-30,Southampton,Leicester,1.0,1.0,2.0,0,2020-2021,1.9,1.9,1.98,1.86,2.0,1.8,1.9,1.9,1.98,1.86,E0(4).csv
2021-05-01,Brighton,Leeds,2.0,0.0,2.0,0,2020-2021,1.9,1.9,1.98,1.85,2.0,1.8,1.9,1.9,1.98,1.85,E0(4).csv
2021-05-01,Chelsea,Fulham,2.0,0.0,2.0,0,2020-2021,2.0,1.8,2.06,1.78,2.0,1.8,2.0,1.8,2.06,1.78,E0(4).csv
2021-05-01,Crystal Palace,Man City,0.0,2.0,2.0,0,2020-2021,1.72,2.1,1.66,2.25,1.66,2.2,1.72,2.1,1.66,2.25,E0(4).csv
2021-05-01,Everton,Aston Villa,1.0,2.0,3.0,1,2020-2021,1.94,1.96,1.8,2.03,1.8,2.0,1.94,1.96,1.8,2.03,E0(4).csv
2021-05-02,Newcastle,Arsenal,0.0,2.0,2.0,0,2020-2021,1.72,2.1,1.73,2.14,1.72,2.1,1.72,2.1,1.73,2.14,E0(4).csv
2021-05-02,Tottenham,Sheffield United,4.0,0.0,4.0,1,2020-2021,1.72,2.1,1.65,2.27,1.66,2.2,1.72,2.1,1.65,2.27,E0(4).csv
2021-05-03,Burnley,West Ham,1.0,2.0,3.0,1,2020-2021,1.9,1.9,1.71,2.16,1.72,2.1,1.9,1.9,1.71,2.16,E0(4).csv
2021-05-03,West Brom,Wolves,1.0,1.0,2.0,0,2020-2021,2.2,1.66,2.39,1.59,2.5,1.53,2.2,1.66,2.39,1.59,E0(4).csv
2021-05-07,Leicester,Newcastle,2.0,4.0,6.0,1,2020-2021,1.72,2.1,1.7,2.18,1.72,2.1,1.72,2.1,1.7,2.18,E0(4).csv
2021-05-08,Leeds,Tottenham,3.0,1.0,4.0,1,2020-2021,1.66,2.2,1.66,2.24,1.66,2.2,1.66,2.2,1.66,2.24,E0(4).csv
2021-05-08,Liverpool,Southampton,2.0,0.0,2.0,0,2020-2021,1.44,2.75,1.39,3.0,1.36,3.2,1.44,2.75,1.39,3.0,E0(4).csv
2021-05-08,Man City,Chelsea,1.0,2.0,3.0,1,2020-2021,2.2,1.66,2.26,1.65,2.2,1.66,2.2,1.66,2.26,1.65,E0(4).csv
2021-05-08,Sheffield United,Crystal Palace,0.0,2.0,2.0,0,2020-2021,2.3,1.61,2.28,1.64,2.3,1.61,2.3,1.61,2.28,1.64,E0(4).csv
2021-05-09,Arsenal,West Brom,3.0,1.0,4.0,1,2020-2021,1.72,2.1,1.76,2.1,1.8,2.0,1.72,2.1,1.76,2.1,E0(4).csv
2021-05-09,Aston Villa,Man United,1.0,3.0,4.0,1,2020-2021,1.72,2.1,1.71,2.16,1.66,2.2,1.72,2.1,1.71,2.16,E0(4).csv
2021-05-09,West Ham,Everton,0.0,1.0,1.0,0,2020-2021,1.92,1.98,1.84,1.99,1.8,2.0,1.92,1.98,1.84,1.99,E0(4).csv
2021-05-09,Wolves,Brighton,2.0,1.0,3.0,1,2020-2021,2.3,1.61,2.32,1.62,2.3,1.61,2.3,1.61,2.32,1.62,E0(4).csv
2021-05-10,Fulham,Burnley,0.0,2.0,2.0,0,2020-2021,2.0,1.8,2.06,1.79,2.0,1.8,2.0,1.8,2.06,1.79,E0(4).csv
2021-05-11,Man United,Leicester,1.0,2.0,3.0,1,2020-2021,1.9,1.9,1.92,1.91,1.9,1.9,1.9,1.9,1.92,1.91,E0(4).csv
2021-05-11,Southampton,Crystal Palace,3.0,1.0,4.0,1,2020-2021,1.9,1.9,1.84,2.0,1.8,2.0,1.9,1.9,1.84,2.0,E0(4).csv
2021-05-12,Chelsea,Arsenal,0.0,1.0,1.0,0,2020-2021,2.0,1.8,2.22,1.68,2.2,1.66,2.0,1.8,2.22,1.68,E0(4).csv
2021-05-13,Aston Villa,Everton,0.0,0.0,0.0,0,2020-2021,1.86,2.04,2.08,1.76,2.0,1.8,1.86,2.04,2.08,1.76,E0(4).csv
2021-05-13,Man United,Liverpool,2.0,4.0,6.0,1,2020-2021,1.72,2.1,1.63,2.31,1.61,2.3,1.72,2.1,1.63,2.31,E0(4).csv
2021-05-14,Newcastle,Man City,3.0,4.0,7.0,1,2020-2021,1.53,2.5,1.43,2.83,1.44,2.75,1.53,2.5,1.43,2.83,E0(4).csv
2021-05-15,Brighton,West Ham,1.0,1.0,2.0,0,2020-2021,2.0,1.8,1.88,1.95,1.9,1.9,2.0,1.8,1.88,1.95,E0(4).csv
2021-05-15,Burnley,Leeds,0.0,4.0,4.0,1,2020-2021,1.66,2.2,1.63,2.31,1.61,2.3,1.66,2.2,1.63,2.31,E0(4).csv
2021-05-15,Southampton,Fulham,3.0,1.0,4.0,1,2020-2021,1.9,1.9,1.85,1.99,1.8,2.0,1.9,1.9,1.85,1.99,E0(4).csv
2021-05-16,Crystal Palace,Aston Villa,3.0,2.0,5.0,1,2020-2021,1.9,1.9,1.8,2.04,1.8,2.0,1.9,1.9,1.8,2.04,E0(4).csv
2021-05-16,Everton,Sheffield United,0.0,1.0,1.0,0,2020-2021,1.8,2.0,1.8,2.04,1.8,2.0,1.8,2.0,1.8,2.04,E0(4).csv
2021-05-16,Tottenham,Wolves,2.0,0.0,2.0,0,2020-2021,1.8,2.0,1.69,2.2,1.66,2.2,1.8,2.0,1.69,2.2,E0(4).csv
2021-05-16,West Brom,Liverpool,1.0,2.0,3.0,1,2020-2021,1.4,3.0,1.39,2.99,1.4,3.0,1.4,3.0,1.39,2.99,E0(4).csv
2021-05-18,Brighton,Man City,3.0,2.0,5.0,1,2020-2021,1.72,2.1,1.76,2.1,1.72,2.1,1.72,2.1,1.76,2.1,E0(4).csv
2021-05-18,Chelsea,Leicester,2.0,1.0,3.0,1,2020-2021,2.1,1.72,2.13,1.73,2.1,1.72,2.1,1.72,2.13,1.73,E0(4).csv
2021-05-18,Man United,Fulham,1.0,1.0,2.0,0,2020-2021,1.57,2.37,1.55,2.47,1.53,2.5,1.57,2.37,1.55,2.47,E0(4).csv
2021-05-18,Southampton,Leeds,0.0,2.0,2.0,0,2020-2021,1.5,2.62,1.56,2.45,1.57,2.37,1.5,2.62,1.56,2.45,E0(4).csv
2021-05-19,Burnley,Liverpool,0.0,3.0,3.0,1,2020-2021,1.33,3.4,1.38,3.08,1.36,3.2,1.33,3.4,1.38,3.08,E0(4).csv
2021-05-19,Crystal Palace,Arsenal,1.0,3.0,4.0,1,2020-2021,1.72,2.1,1.99,1.84,2.0,1.8,1.72,2.1,1.99,1.84,E0(4).csv
2021-05-19,Everton,Wolves,1.0,0.0,1.0,0,2020-2021,2.0,1.8,2.05,1.79,2.1,1.72,2.0,1.8,2.05,1.79,E0(4).csv
2021-05-19,Newcastle,Sheffield United,1.0,0.0,1.0,0,2020-2021,1.8,2.0,1.78,2.07,1.8,2.0,1.8,2.0,1.78,2.07,E0(4).csv
2021-05-19,Tottenham,Aston Villa,1.0,2.0,3.0,1,2020-2021,1.53,2.5,1.56,2.44,1.57,2.37,1.53,2.5,1.56,2.44,E0(4).csv
2021-05-19,West Brom,West Ham,1.0,3.0,4.0,1,2020-2021,1.57,2.37,1.63,2.29,1.66,2.2,1.57,2.37,1.63,2.29,E0(4).csv
2021-05-23,Arsenal,Brighton,2.0,0.0,2.0,0,2020-2021,1.72,2.1,1.68,2.22,1.66,2.2,1.72,2.1,1.68,2.22,E0(4).csv
2021-05-23,Aston Villa,Chelsea,2.0,1.0,3.0,1,2020-2021,1.66,2.2,1.61,2.33,1.61,2.3,1.66,2.2,1.61,2.33,E0(4).csv
2021-05-23,Fulham,Newcastle,0.0,2.0,2.0,0,2020-2021,1.61,2.3,1.81,2.04,1.8,2.0,1.61,2.3,1.81,2.04,E0(4).csv
2021-05-23,Leeds,West Brom,3.0,1.0,4.0,1,2020-2021,1.4,3.0,1.5,2.6,1.53,2.5,1.4,3.0,1.5,2.6,E0(4).csv
2021-05-23,Leicester,Tottenham,2.0,4.0,6.0,1,2020-2021,1.57,2.37,1.55,2.47,1.57,2.37,1.57,2.37,1.55,2.47,E0(4).csv
2021-05-23,Liverpool,Crystal Palace,2.0,0.0,2.0,0,2020-2021,1.36,3.2,1.31,3.49,1.28,3.75,1.36,3.2,1.31,3.49,E0(4).csv
2021-05-23,Man City,Everton,5.0,0.0,5.0,1,2020-2021,1.61,2.3,1.45,2.77,1.44,2.75,1.61,2.3,1.45,2.77,E0(4).csv
2021-05-23,Sheffield United,Burnley,1.0,0.0,1.0,0,2020-2021,1.72,2.1,1.79,2.05,1.8,2.0,1.72,2.1,1.79,2.05,E0(4).csv
2021-05-23,West Ham,Southampton,3.0,0.0,3.0,1,2020-2021,1.61,2.3,1.73,2.14,1.72,2.1,1.61,2.3,1.73,2.14,E0(4).csv
2021-05-23,Wolves,Man United,1.0,2.0,3.0,1,2020-2021,1.72,2.1,2.32,1.62,2.37,1.57,1.72,2.1,2.32,1.62,E0(4).csv
2021-08-13,Brentford,Arsenal,2.0,0.0,2.0,0,2021-2022,2.1,1.72,2.33,1.62,2.37,1.57,2.1,1.72,2.33,1.62,E0(3).csv
2021-08-14,Burnley,Brighton,1.0,2.0,3.0,1,2021-2022,2.5,1.53,2.34,1.62,2.3,1.61,2.5,1.53,2.34,1.62,E0(3).csv
2021-08-14,Chelsea,Crystal Palace,3.0,0.0,3.0,1,2021-2022,1.8,2.0,1.9,1.94,1.9,1.9,1.8,2.0,1.9,1.94,E0(3).csv
2021-08-14,Everton,Southampton,3.0,1.0,4.0,1,2021-2022,2.0,1.8,2.24,1.67,2.2,1.66,2.0,1.8,2.24,1.67,E0(3).csv
2021-08-14,Leicester,Wolves,1.0,0.0,1.0,0,2021-2022,2.09,1.84,2.06,1.79,2.0,1.8,2.09,1.84,2.06,1.79,E0(3).csv
2021-08-14,Man United,Leeds,5.0,1.0,6.0,1,2021-2022,1.61,2.3,1.67,2.25,1.66,2.2,1.61,2.3,1.67,2.25,E0(3).csv
2021-08-14,Norwich,Liverpool,0.0,3.0,3.0,1,2021-2022,1.53,2.5,1.55,2.48,1.57,2.37,1.53,2.5,1.55,2.48,E0(3).csv
2021-08-14,Watford,Aston Villa,3.0,2.0,5.0,1,2021-2022,2.0,1.8,2.12,1.74,2.1,1.72,2.0,1.8,2.12,1.74,E0(3).csv
2021-08-15,Newcastle,West Ham,2.0,4.0,6.0,1,2021-2022,1.99,1.94,1.88,1.95,1.9,1.9,1.99,1.94,1.88,1.95,E0(3).csv
2021-08-15,Tottenham,Man City,1.0,0.0,1.0,0,2021-2022,1.89,2.04,1.85,1.99,1.8,2.0,1.89,2.04,1.85,1.99,E0(3).csv
2021-08-21,Aston Villa,Newcastle,2.0,0.0,2.0,0,2021-2022,1.72,2.1,1.68,2.23,1.72,2.1,1.72,2.1,1.68,2.23,E0(3).csv
2021-08-21,Brighton,Watford,2.0,0.0,2.0,0,2021-2022,2.2,1.66,2.16,1.72,2.1,1.72,2.2,1.66,2.16,1.72,E0(3).csv
2021-08-21,Crystal Palace,Brentford,0.0,0.0,0.0,0,2021-2022,2.3,1.61,2.32,1.63,2.3,1.61,2.3,1.61,2.32,1.63,E0(3).csv
2021-08-21,Leeds,Everton,2.0,2.0,4.0,1,2021-2022,1.72,2.1,1.82,2.02,1.8,2.0,1.72,2.1,1.82,2.02,E0(3).csv
2021-08-21,Liverpool,Burnley,2.0,0.0,2.0,0,2021-2022,1.53,2.5,1.47,2.7,1.44,2.75,1.53,2.5,1.47,2.7,E0(3).csv
2021-08-21,Man City,Norwich,5.0,0.0,5.0,1,2021-2022,1.33,3.4,1.36,3.18,1.36,3.2,1.33,3.4,1.36,3.18,E0(3).csv
2021-08-22,Arsenal,Chelsea,0.0,2.0,2.0,0,2021-2022,2.1,1.72,2.13,1.74,2.1,1.72,2.1,1.72,2.13,1.74,E0(3).csv
2021-08-22,Southampton,Man United,1.0,1.0,2.0,0,2021-2022,1.72,2.1,1.68,2.23,1.66,2.2,1.72,2.1,1.68,2.23,E0(3).csv
2021-08-22,Wolves,Tottenham,0.0,1.0,1.0,0,2021-2022,2.2,1.66,2.32,1.63,2.3,1.61,2.2,1.66,2.32,1.63,E0(3).csv
2021-08-23,West Ham,Leicester,4.0,1.0,5.0,1,2021-2022,1.8,2.0,1.78,2.08,1.8,2.0,1.8,2.0,1.78,2.08,E0(3).csv
2021-08-28,Aston Villa,Brentford,1.0,1.0,2.0,0,2021-2022,1.9,1.9,2.22,1.68,2.2,1.66,1.9,1.9,2.22,1.68,E0(3).csv
2021-08-28,Brighton,Everton,0.0,2.0,2.0,0,2021-2022,2.2,1.66,2.24,1.67,2.2,1.66,2.2,1.66,2.24,1.67,E0(3).csv
2021-08-28,Liverpool,Chelsea,1.0,1.0,2.0,0,2021-2022,2.0,1.8,2.02,1.82,2.0,1.8,2.0,1.8,2.02,1.82,E0(3).csv
2021-08-28,Man City,Arsenal,5.0,0.0,5.0,1,2021-2022,1.57,2.37,1.77,2.1,1.8,2.0,1.57,2.37,1.77,2.1,E0(3).csv
2021-08-28,Newcastle,Southampton,2.0,2.0,4.0,1,2021-2022,1.85,2.05,1.73,2.14,1.72,2.1,1.85,2.05,1.73,2.14,E0(3).csv
2021-08-28,Norwich,Leicester,1.0,2.0,3.0,1,2021-2022,1.8,2.0,1.87,1.97,1.9,1.9,1.8,2.0,1.87,1.97,E0(3).csv
2021-08-28,West Ham,Crystal Palace,2.0,2.0,4.0,1,2021-2022,1.9,1.9,1.8,2.05,1.8,2.0,1.9,1.9,1.8,2.05,E0(3).csv
2021-08-29,Burnley,Leeds,1.0,1.0,2.0,0,2021-2022,1.72,2.1,1.76,2.11,1.72,2.1,1.72,2.1,1.76,2.11,E0(3).csv
2021-08-29,Tottenham,Watford,1.0,0.0,1.0,0,2021-2022,1.8,2.0,1.8,2.05,1.8,2.0,1.8,2.0,1.8,2.05,E0(3).csv
2021-08-29,Wolves,Man United,0.0,1.0,1.0,0,2021-2022,2.0,1.8,2.02,1.82,2.0,1.8,2.0,1.8,2.02,1.82,E0(3).csv
2021-09-11,Arsenal,Norwich,1.0,0.0,1.0,0,2021-2022,1.72,2.1,1.63,2.33,1.66,2.2,1.72,2.1,1.63,2.33,E0(3).csv
2021-09-11,Brentford,Brighton,0.0,1.0,1.0,0,2021-2022,2.5,1.53,2.57,1.52,2.5,1.53,2.5,1.53,2.57,1.52,E0(3).csv
2021-09-11,Chelsea,Aston Villa,3.0,0.0,3.0,1,2021-2022,1.8,2.0,1.67,2.23,1.66,2.2,1.8,2.0,1.67,2.23,E0(3).csv
2021-09-11,Crystal Palace,Tottenham,3.0,0.0,3.0,1,2021-2022,2.1,1.72,2.28,1.65,2.3,1.61,2.1,1.72,2.28,1.65,E0(3).csv
2021-09-11,Leicester,Man City,0.0,1.0,1.0,0,2021-2022,1.72,2.1,1.81,2.04,1.8,2.0,1.72,2.1,1.81,2.04,E0(3).csv
2021-09-11,Man United,Newcastle,4.0,1.0,5.0,1,2021-2022,1.44,2.75,1.44,2.8,1.44,2.75,1.44,2.75,1.44,2.8,E0(3).csv
2021-09-11,Southampton,West Ham,0.0,0.0,0.0,0,2021-2022,1.72,2.1,1.69,2.21,1.66,2.2,1.72,2.1,1.69,2.21,E0(3).csv
2021-09-11,Watford,Wolves,0.0,2.0,2.0,0,2021-2022,2.3,1.61,2.33,1.62,2.3,1.61,2.3,1.61,2.33,1.62,E0(3).csv
2021-09-12,Leeds,Liverpool,0.0,3.0,3.0,1,2021-2022,1.57,2.37,1.53,2.53,1.53,2.5,1.57,2.37,1.53,2.53,E0(3).csv
2021-09-13,Everton,Burnley,3.0,1.0,4.0,1,2021-2022,2.0,1.8,2.23,1.68,2.3,1.61,2.0,1.8,2.23,1.68,E0(3).csv
2021-09-17,Newcastle,Leeds,1.0,1.0,2.0,0,2021-2022,1.61,2.3,1.62,2.34,1.61,2.3,1.61,2.3,1.62,2.34,E0(3).csv
2021-09-18,Aston Villa,Everton,3.0,0.0,3.0,1,2021-2022,2.0,1.8,2.05,1.79,2.0,1.8,2.0,1.8,2.05,1.79,E0(3).csv
2021-09-18,Burnley,Arsenal,0.0,1.0,1.0,0,2021-2022,2.0,1.8,1.85,1.99,1.85,2.05,2.0,1.8,1.85,1.99,E0(3).csv
2021-09-18,Liverpool,Crystal Palace,3.0,0.0,3.0,1,2021-2022,1.5,2.62,1.51,2.6,1.53,2.5,1.5,2.62,1.51,2.6,E0(3).csv
2021-09-18,Man City,Southampton,0.0,0.0,0.0,0,2021-2022,1.36,3.2,1.37,3.15,1.36,3.2,1.36,3.2,1.37,3.15,E0(3).csv
2021-09-18,Norwich,Watford,1.0,3.0,4.0,1,2021-2022,2.1,1.72,2.07,1.79,2.1,1.8,2.1,1.72,2.07,1.79,E0(3).csv
2021-09-18,Wolves,Brentford,0.0,2.0,2.0,0,2021-2022,2.5,1.53,2.4,1.58,2.37,1.57,2.5,1.53,2.4,1.58,E0(3).csv
2021-09-19,Brighton,Leicester,2.0,1.0,3.0,1,2021-2022,2.1,1.72,2.06,1.79,2.0,1.8,2.1,1.72,2.06,1.79,E0(3).csv
2021-09-19,Tottenham,Chelsea,0.0,3.0,3.0,1,2021-2022,2.0,1.8,2.15,1.73,2.2,1.66,2.0,1.8,2.15,1.73,E0(3).csv
2021-09-19,West Ham,Man United,1.0,2.0,3.0,1,2021-2022,1.66,2.2,1.86,1.97,1.9,1.9,1.66,2.2,1.86,1.97,E0(3).csv
2021-09-25,Brentford,Liverpool,3.0,3.0,6.0,1,2021-2022,1.72,2.1,1.75,2.12,1.72,2.1,1.72,2.1,1.75,2.12,E0(3).csv
2021-09-25,Chelsea,Man City,0.0,1.0,1.0,0,2021-2022,2.1,1.72,2.12,1.75,2.1,1.72,2.1,1.72,2.12,1.75,E0(3).csv
2021-09-25,Everton,Norwich,2.0,0.0,2.0,0,2021-2022,1.9,1.9,1.98,1.85,2.0,1.8,1.9,1.9,1.98,1.85,E0(3).csv
2021-09-25,Leeds,West Ham,1.0,2.0,3.0,1,2021-2022,1.57,2.37,1.61,2.35,1.57,2.37,1.57,2.37,1.61,2.35,E0(3).csv
2021-09-25,Leicester,Burnley,2.0,2.0,4.0,1,2021-2022,1.9,1.9,1.86,1.98,1.9,1.9,1.9,1.9,1.86,1.98,E0(3).csv
2021-09-25,Man United,Aston Villa,0.0,1.0,1.0,0,2021-2022,1.57,2.37,1.62,2.33,1.61,2.3,1.57,2.37,1.62,2.33,E0(3).csv
2021-09-25,Watford,Newcastle,1.0,1.0,2.0,0,2021-2022,2.0,1.8,1.95,1.89,1.9,1.9,2.0,1.8,1.95,1.89,E0(3).csv
2021-09-26,Arsenal,Tottenham,3.0,1.0,4.0,1,2021-2022,2.0,1.8,1.94,1.9,1.98,1.92,2.0,1.8,1.94,1.9,E0(3).csv
2021-09-26,Southampton,Wolves,0.0,1.0,1.0,0,2021-2022,2.1,1.72,2.12,1.75,2.1,1.72,2.1,1.72,2.12,1.75,E0(3).csv
2021-09-27,Crystal Palace,Brighton,1.0,1.0,2.0,0,2021-2022,2.3,1.61,2.32,1.62,2.3,1.61,2.3,1.61,2.32,1.62,E0(3).csv
2021-10-02,Brighton,Arsenal,0.0,0.0,0.0,0,2021-2022,2.0,1.8,2.08,1.78,2.0,1.8,2.0,1.8,2.08,1.78,E0(3).csv
2021-10-02,Burnley,Norwich,0.0,0.0,0.0,0,2021-2022,1.9,1.9,1.96,1.87,1.9,1.9,1.9,1.9,1.96,1.87,E0(3).csv
